"#Attribtues","#Rows",Range Size,Threshold,Timeout (sec),Completed MinSeps,"#Minimal Separators",Completed FullMVDs,"#Full MVDs",Time Building range Tbls,"#In-Memory Queries Issued",Query Time,total Running time,%querying,Cached Entropy Objects,Number of tuples processed during Entropy Computation
10,26139,10,0.0,18000,true,5,true,0,269110,0,0,269119,0.0,1,0
10,26139,10,0.01,18000,true,12,true,0,271191,0,0,271206,0.0,1,0
10,26139,10,0.1,18000,true,10,true,0,285471,0,0,285481,0.0,1,0
