"#Attribtues","#Rows",Range Size,Threshold,Timeout (sec),Completed MinSeps,"#Minimal Separators",Completed FullMVDs,"#Full MVDs",Time Building range Tbls,"#In-Memory Queries Issued",Query Time,total Running time,%querying,Cached Entropy Objects,Number of tuples processed during Entropy Computation
7,26139,10,0.0,18000,true,7,true,0,67633,0,0,67637,0.0,1,0
7,26139,10,0.01,18000,true,4,true,0,76584,0,0,76593,0.0,1,0
7,26139,10,0.1,18000,true,1,true,0,73037,0,0,73040,0.0,1,0
