"#Attribtues","#Rows",Range Size,Threshold,Timeout (sec),Completed MinSeps,"#Minimal Separators",Completed FullMVDs,"#Full MVDs",Time Building range Tbls,"#In-Memory Queries Issued",Query Time,total Running time,%querying,Cached Entropy Objects,Number of tuples processed during Entropy Computation
3,26139,10,0.0,18000,true,1,true,0,2742,0,0,2743,0.0,1,0
3,26139,10,0.01,18000,true,1,true,0,2915,0,0,2917,0.0,1,0
3,26139,10,0.1,18000,true,1,true,0,2344,0,0,2345,0.0,1,0
