"#Attribtues","#Rows",Range Size,Threshold,Timeout (sec),Completed MinSeps,"#Minimal Separators",Completed FullMVDs,"#Full MVDs",Time Building range Tbls,"#In-Memory Queries Issued",Query Time,total Running time,%querying,Cached Entropy Objects,Number of tuples processed during Entropy Computation
23,26139,10,0.0,18000,true,22,true,0,900388,2024,647359,1549504,41.7784658832762,2025,1745396
23,26139,10,0.01,18000,true,37,true,0,784639,3915,673288,1459432,46.13356429076517,3916,3829556
23,26139,10,0.1,18000,true,114,true,0,819534,26138,5356219,6178369,86.69309003719266,26139,25197878
