"#Attribtues","#Rows",Range Size,Threshold,Timeout (sec),Completed MinSeps,"#Minimal Separators",Completed FullMVDs,"#Full MVDs",Time Building range Tbls,"#In-Memory Queries Issued",Query Time,total Running time,%querying,Cached Entropy Objects,Number of tuples processed during Entropy Computation
3,26139,10,0.0,18000,true,0,true,0,5010,0,0,5012,0.0,1,0
3,26139,10,0.01,18000,true,1,true,0,5647,0,0,5650,0.0,1,0
3,26139,10,0.1,18000,true,1,true,0,6220,0,0,6225,0.0,1,0
