"#Attribtues","#Rows",Range Size,Threshold,Timeout (sec),Completed MinSeps,"#Minimal Separators",Completed FullMVDs,"#Full MVDs",Time Building range Tbls,"#In-Memory Queries Issued",Query Time,total Running time,%querying,Cached Entropy Objects,Number of tuples processed during Entropy Computation
8,199524,12,0.0,18000,true,1,true,0,943753,0,0,943755,0.0,1,0
8,199524,12,0.01,18000,true,5,true,0,938050,0,0,938052,0.0,1,0
8,199524,12,0.1,18000,true,6,true,0,935357,0,0,935363,0.0,1,0
